tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_pekerajaan,jumlah
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Karyawan Honorer,53
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Buruh Harian Lepas,767
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Buruh Tani/Perkebunan,3
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pembantu Rumah Tangga,12
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Tukang Jahit,4
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Mekanik,5
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Seniman,23
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Penterjemah,1
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pendeta,19
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Wartawan,36
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Dosen,60
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Guru,507
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pilot,5
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pengacara,16
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Notaris,11
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Arsitek,5
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Akuntan,1
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Konsultan,8
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Dokter,98
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Bidan,17
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perawat,33
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Apoteker,3
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Psikiater/Psikolog,2
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pelaut,10
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Sopir,174
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Pedagang,364
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Wiraswasta,3657
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Lainnya,47
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Belum/Tidak Bekerja,6359
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Mengurus Rumah Tangga,7997
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pelajar/Mahasiswa,10247
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pensiunan,698
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pegawai Negeri Sipil,764
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Tentara Nasional Indonesia,146
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Kepolisian RI,132
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Perdagangan,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Petani/Pekebun,9
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Industri,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Konstruksi,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Transportasi,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Karyawan Swasta,10151
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Karyawan BUMN,163
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Karyawan BUMD,16
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Karyawan Honorer,83
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Buruh Harian Lepas,1204
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Buruh Tani/Perkebunan,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Buruh Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pembantu Rumah Tangga,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Tukang Las/Pandai Besi,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Tukang Jahit,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Penata Rias,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Mekanik,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Seniman,23
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pendeta,7
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pastor,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Wartawan,28
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Ustadz/Mubaligh,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Dosen,37
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Guru,465
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pilot,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pengacara,11
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Notaris,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Arsitek,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Dokter,36
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Bidan,25
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Perawat,66
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Apoteker,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pelaut,7
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Peneliti,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Sopir,150
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Pedagang,354
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Wiraswasta,2534
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,Lainnya,60
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Belum/Tidak Bekerja,5109
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Mengurus Rumah Tangga,6031
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pelajar/Mahasiswa,8409
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pensiunan,275
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pegawai Negeri Sipil,475
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Tentara Nasional Indonesia,160
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Kepolisian RI,95
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perdagangan,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Petani/Pekebun,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Industri,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Konstruksi,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Transportasi,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Karyawan Swasta,7824
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Karyawan BUMN,122
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Karyawan BUMD,15
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Karyawan Honorer,46
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Buruh Harian Lepas,475
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Buruh Tani/Perkebunan,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pembantu Rumah Tangga,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Tukang Jahit,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Mekanik,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Seniman,23
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pendeta,19
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Wartawan,31
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Juru Masak,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Dosen,38
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Guru,293
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pilot,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pengacara,10
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Arsitek,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Konsultan,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Dokter,36
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Bidan,16
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perawat,60
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Apoteker,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pelaut,6
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Sopir,83
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Pedagang,46
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Wiraswasta,2726
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Lainnya,35
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Belum/Tidak Bekerja,8781
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Mengurus Rumah Tangga,10837
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pelajar/Mahasiswa,13422
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pensiunan,708
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pegawai Negeri Sipil,914
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Tentara Nasional Indonesia,178
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Kepolisian RI,130
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perdagangan,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Petani/Pekebun,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Industri,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Konstruksi,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Karyawan Swasta,14863
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Karyawan BUMN,183
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Karyawan BUMD,8
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Karyawan Honorer,57
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Buruh Harian Lepas,1572
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Tukang Cukur,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Mekanik,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Seniman,31
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pendeta,31
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pastor,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Wartawan,40
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Dosen,39
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Guru,627
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pilot,6
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pengacara,22
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Notaris,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Arsitek,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Konsultan,10
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Dokter,57
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Bidan,35
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perawat,123
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Apoteker,8
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pelaut,26
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Sopir,149
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Pedagang,138
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Biarawati,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Wiraswasta,3840
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,Lainnya,64
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Belum/Tidak Bekerja,5145
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Mengurus Rumah Tangga,5414
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pelajar/Mahasiswa,10087
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pensiunan,434
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pegawai Negeri Sipil,1018
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Tentara Nasional Indonesia,5411
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Kepolisian RI,109
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perdagangan,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Petani/Pekebun,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Konstruksi,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Karyawan Swasta,5428
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Karyawan BUMN,119
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Karyawan BUMD,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Karyawan Honorer,62
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Buruh Harian Lepas,190
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Mekanik,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Seniman,4
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Imam Mesjid,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pendeta,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Wartawan,12
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Dosen,28
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Guru,426
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pilot,15
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pengacara,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Notaris,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Arsitek,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Akuntan,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Dokter,114
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Bidan,58
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perawat,155
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Apoteker,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pelaut,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Peneliti,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Sopir,25
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Pedagang,51
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Wiraswasta,882
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Lainnya,27
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Belum/Tidak Bekerja,7380
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Mengurus Rumah Tangga,9173
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pelajar/Mahasiswa,12901
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pensiunan,926
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pegawai Negeri Sipil,1028
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Tentara Nasional Indonesia,115
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Kepolisian RI,71
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Petani/Pekebun,10
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Industri,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Konstruksi,8
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Karyawan Swasta,13842
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Karyawan BUMN,279
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Karyawan BUMD,6
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Karyawan Honorer,41
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Buruh Harian Lepas,740
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Buruh Tani/Perkebunan,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pembantu Rumah Tangga,10
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Tukang Jahit,12
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Penata Rias,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Mekanik,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Seniman,24
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perancang Busana,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pendeta,12
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pastor,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Wartawan,36
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Ustadz/Mubaligh,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Anggota DPR-RI,3
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Anggota DPRD Provinsi,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Dosen,88
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Guru,632
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pilot,15
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pengacara,23
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Notaris,11
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Arsitek,5
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Konsultan,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Dokter,153
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Bidan,22
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perawat,47
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Apoteker,2
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Psikiater/Psikolog,6
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Penyiar Televisi,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pelaut,10
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Sopir,117
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Pedagang,308
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Wiraswasta,3254
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Lainnya,46
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Belum/Tidak Bekerja,12769
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Mengurus Rumah Tangga,15054
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pelajar/Mahasiswa,19079
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pensiunan,577
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pegawai Negeri Sipil,1261
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Tentara Nasional Indonesia,239
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Kepolisian RI,744
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Perdagangan,21
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Petani/Pekebun,18
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Industri,2
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Konstruksi,3
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Transportasi,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Karyawan Swasta,19402
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Karyawan BUMN,171
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Karyawan BUMD,9
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Karyawan Honorer,84
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Buruh Harian Lepas,1150
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Buruh Tani/Perkebunan,6
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,Tukang Listrik,1
